0.952167454205606 0.02321078569895982
0.9264313862535214 0.02549623486924939
0.8957924191137417 0.02829738158337574
0.8606873363679401 0.03159622380503171
0.8215973139199534 0.03535131811782157
0.7790449308597982 0.03949168685026658
0.7335889407448835 0.0439317482896455
0.6858157181290412 0.04856045883293493
0.6363331644868726 0.05325298896978079
0.5857618158501168 0.05785937040107616
0.5347285481591557 0.06221136846953327
0.4838660870302709 0.06609890548818521
0.4336833827985425 0.06920566859910994
0.3845713592052254 0.07137005789741696
0.3369581854755755 0.07252913000422101
0.2912832491102673 0.07260566432627648
0.2479508278300739 0.07153566128376598
0.2073245897649007 0.06928668496120645
0.1697326294461998 0.06584830455889312
0.1354550460025085 0.06124971673294222
0.104735138552667 0.05554589721992893
0.07776120348629412 0.04883877110663824
0.05468855434357933 0.04126122158651516
0.03561011731699693 0.03300301000001612
0.02059952158357126 0.02429969829753876
0.009659754440131452 0.01546537969652225
0.002818631778016556 0.006924973811694069
2.2589380155091e-05 -0.000614114456619778
0.002505853760900956 -0.006516152716943195
0.01092349942869997 -0.01140623274641121
0.02455640626632416 -0.01568304941984825
0.04336562536322686 -0.01912416616234223
0.06726556097184444 -0.0217278764160845
0.09611028372918042 -0.02354002723324091
0.1296532412234618 -0.02465634959381256
0.1675785724516441 -0.02516237913877789
0.2094955575258536 -0.02518650363855938
0.2549311574548208 -0.02484024241938648
0.303366327277323 -0.02422253324367931
0.3542384838065999 -0.02343770666112791
0.4069213443343384 -0.02258676121285861
0.4607605516617848 -0.02172392331390647
0.5151001363368112 -0.02089366505709827
0.5692856828710875 -0.02012089681308012
0.6226703508828382 -0.01943329690891774
0.6746198187211981 -0.01884384660120155
0.7245182836374747 -0.01837085511080352
0.7717733845543719 -0.01801944088247382
0.8158218468530386 -0.01779984697324925
0.8561341356963005 -0.01770836323455146
0.892219500657564 -0.01774426856850595
0.9236301004597824 -0.01788862639215969
0.949961774517667 -0.01811499382006594
0.9708980919051291 -0.01832923306320557
0.9863264453738187 -0.01853559305629698
0.9959931225722405 -0.01901770894102742
0.9993190535059767 -0.01934936868704742
